name	Gene	day0	day6	day12	day18
Br_GTF2H5_3	GTF2H5	958.666666666667	1225.5	531	105
Br_TANK_3	TANK	1316	2303	2881	1774
Br_TIMM8B_3	TIMM8B	1449.33333333333	2139	1530.5	650.5
Br_S100A12_4	S100A12	1597.33333333333	1261	456.5	145
Br_VAMP8_2	VAMP8	1048.66666666667	2326	2530	3121
Br_LCN10_1	LCN10	1139.66666666667	1538	1282	393.5
Br_SERPINE3_2	SERPINE3	1418.66666666667	1990	1990	1134
Br_DHRS7_2	DHRS7	908.666666666667	1886	2421	1623
Br_SULT2A1_3	SULT2A1	1152.33333333333	2252.5	2074	1508
Br_DSN1_1	DSN1	365.666666666667	673	879.5	415.5
Br_TREX1_2	TREX1	614.666666666667	853	969	488
Br_C2orf70_1	C2orf70	630.333333333333	487	387.5	98.5
Br_CD3D_2	CD3D	903	1598.5	1909.5	1530
Br_KIF25_2	KIF25	1787	2144	1189.5	559
Br_ZBTB2_3	ZBTB2	762.333333333333	1232	411.5	237
Br_CBWD6_3	CBWD6	1335	660.5	386.5	143
Br_KNOP1_2	KNOP1	988.333333333333	1118	686	386.5
Br_ZNF865_4	ZNF865	826	802	532.5	284.5
Br_SCNN1D_2	SCNN1D	1556.33333333333	1835.5	927	914.5
Br_FSD2_2	FSD2	470.666666666667	554.5	699	375.5
Br_PRSS35_3	PRSS35	545.666666666667	1206	2391	4169
Br_TIMM50_4	TIMM50	618.333333333333	906	436	161
Br_PNMA6A_4	PNMA6A	1020	1282	1194	833
Br_ATP11C_1	ATP11C	408.666666666667	843	1312.5	589.5
Br_CMTM2_1	CMTM2	659.333333333333	1327.5	1425.5	757.5
Br_MOG_4	MOG	931.333333333333	1497	1750	1708
Br_NPHS1_3	NPHS1	1806	3542	5099.5	5174.5
Br_PTBP3_2	PTBP3	1791	2906.5	2267	2291
Br_PRAMEF10_2	PRAMEF10	1015.66666666667	1730.5	1726	777.5
Br_F8A2_1	F8A2	1290	1734.5	1099.5	682.5
Br_IRF8_2	IRF8	2341.66666666667	4032	3291.5	1754
Br_TRIP12_2	TRIP12	992.666666666667	1575	1572	1389
Br_OR1C1_1	OR1C1	903.666666666667	857.5	260	113
Br_TNFRSF12A_2	TNFRSF12A	1107.33333333333	2374.5	1610	1061
Br_VPS13B_2	VPS13B	1881.66666666667	3367.5	2833	1614
Br_MAPKAPK3_3	MAPKAPK3	703.333333333333	678.5	262	107
Br_PROSER3_3	PROSER3	682	921	567.5	285.5
Br_FAM189A2_3	FAM189A2	1288.33333333333	2188	2278.5	1168.5
Br_ACP5_4	ACP5	764.333333333333	1485	2261.5	1444
Br_ATP6V1E2_3	ATP6V1E2	287.333333333333	493.5	326	130
Br_ZNF77_2	ZNF77	2349.66666666667	3791.5	3560.5	1571.5
Br_MAGEB3_3	MAGEB3	445	294.5	66.5	1
Br_GSDMD_1	GSDMD	2749	3407	3620.5	3458
Br_NPNT_4	NPNT	1879.66666666667	2996.5	3952	2019
Br_FXYD7_1	FXYD7	1285	1850	1310.5	459
Br_PLP1_1	PLP1	2732	3785	3427.5	3179.5
Br_CEACAM7_3	CEACAM7	1361	1569	1267	549.5
Br_OGFOD2_3	OGFOD2	2350	3249.5	2683	1006.5
Br_CRADD_4	CRADD	848.666666666667	953	313.5	136
Br_AAR2_2	AAR2	2281	4137.5	3906	2089.5
Br_C6orf15_4	C6orf15	827	1962.5	2321.5	1642.5
Br_NACC2_1	NACC2	798	1342.5	1997.5	1995
Br_TCAF2_1	TCAF2	1913	2383	1862.5	891
Br_C10orf25_4	C10orf25	995	964	680.5	1043
Br_KLF7_2	KLF7	1319.33333333333	2759	3018.5	2518
Br_ATRAID_4	ATRAID	493.333333333333	1199.5	1816	1646.5
Br_PTER_4	PTER	2042	3782.5	3066.5	1456
Br_PCK2_4	PCK2	2118	3689.5	5399.5	3458
Br_LMAN2L_2	LMAN2L	437.333333333333	813.5	414	170
Br_GPATCH11_4	GPATCH11	1857	2294	1643.5	1107.5
Br_EIF3I_1	EIF3I	3079.33333333333	5779	5602.5	4000.5
Br_CLDN5_4	CLDN5	1286	1508	1356	832
Br_CHRNA3_1	CHRNA3	1417.33333333333	2162	2392.5	1394.5
Br_OR4D10_3	OR4D10	1461.66666666667	1342	1247.5	616
Br_HTR3A_4	HTR3A	425	734	615.5	703.5
Br_CHRNE_3	CHRNE	1200.66666666667	1562.5	953	318
Br_AK1_3	AK1	649.666666666667	1292	1459.5	789
Br_SMIM4_4	SMIM4	121	123.5	23	8
Br_ZXDA_4	ZXDA	1251.33333333333	2377	2707	2328
Br_KRTAP1-1_4	KRTAP1-1	1779	2925.5	3926.5	3760.5
Br_LMO7_4	LMO7	608.666666666667	898	593	304
Br_RING1_2	RING1	3229.33333333333	4312	5070	6101.5
Br_UNC45A_2	UNC45A	1742	1805	638.5	118.5
Br_MFAP5_2	MFAP5	1870.66666666667	2129	1852	1214
Br_KIAA0368_1	KIAA0368	1973.33333333333	3404	3245.5	3079.5
Br_EZR_2	EZR	1521.66666666667	2214	2315.5	1480
Br_MND1_1	MND1	695.333333333333	733	393	163
Br_YPEL5_2	YPEL5	916.666666666667	1155.5	873.5	243.5
Br_KIAA1522_4	KIAA1522	1144.33333333333	2378.5	1792.5	1387.5
Br_NPR3_4	NPR3	1091.33333333333	1302.5	988.5	654.5
Br_VPS11_2	VPS11	1531	2899	2738.5	1510
Br_MBD3L2_3	MBD3L2	521	378	208	72
Br_DGCR6L_4	DGCR6L	3130.66666666667	5108.5	4257	1916.5
Br_FAM209A_2	FAM209A	699.333333333333	1595.5	2635	3997.5
Br_AKR1C1_1	AKR1C1	1875.33333333333	3260	2931.5	2192.5
Br_CARHSP1_2	CARHSP1	2682.33333333333	5067.5	4377.5	2484
Br_SYCP3_2	SYCP3	928.666666666667	1747.5	2978.5	3851.5
Br_TBC1D21_3	TBC1D21	715.666666666667	845	297.5	72
Br_TMEM209_2	TMEM209	522.333333333333	776.5	680.5	328
Br_CHST11_2	CHST11	384	551.5	271.5	64
Br_GPX6_1	GPX6	2758.66666666667	3139	1996.5	652.5
Br_SPNS3_1	SPNS3	516.666666666667	911	780	275.5
Br_DESI1_4	DESI1	843	1492.5	1270	788.5
Br_SIRT2_1	SIRT2	893	1513.5	1857	983.5
Br_PID1_1	PID1	1131.66666666667	1474.5	1355	1035
Br_SYNE4_1	SYNE4	2325.66666666667	4190	4496.5	5559.5
Br_SORCS3_3	SORCS3	1301.66666666667	1640.5	1683	769
Br_ARHGAP22_3	ARHGAP22	1986.66666666667	3830	3736.5	2099.5
Br_RBM33_2	RBM33	952.333333333333	677.5	439.5	208.5
Br_PBDC1_3	PBDC1	567	838	709	444
Br_KLHL8_1	KLHL8	1240.66666666667	1994.5	1429.5	1179.5
Br_SDC4_4	SDC4	461.333333333333	459	275	46
Br_NO_CURENT_66_2	NO_CURENT_66	2020.33333333333	3379.5	3177.5	1785
Br_ADCY3_3	ADCY3	874	1298.5	1541.5	2041
Br_C11orf24_2	C11orf24	1993.33333333333	3823.5	4002.5	4447
Br_NO_CURENT_27_4	NO_CURENT_27	2303.33333333333	4353	4454.5	3546.5
Br_ST8SIA6_3	ST8SIA6	2056.66666666667	3026.5	2414	1635
Br_LURAP1_4	LURAP1	1244	2138	2199.5	1874
Br_COX4I2_4	COX4I2	437.333333333333	684	473	348.5
Br_CT47A11_1	CT47A11	239	136	55	3
Br_PCDHGA8_1	PCDHGA8	1816.66666666667	2428.5	2001.5	1234.5
Br_RASSF3_1	RASSF3	1455	2617	2076.5	881.5
Br_NPY_3	NPY	1507.33333333333	2944	2946.5	1465.5
Br_PPP2R5A_1	PPP2R5A	1329.33333333333	2070	2222	1618.5
Br_AREL1_4	AREL1	1211	1768	1375.5	1011
Br_LCN15_3	LCN15	682	743.5	863.5	564
Br_SLC35E3_2	SLC35E3	2908.33333333333	3326	3450	2017.5
Br_OSGIN1_3	OSGIN1	195	203.5	185	63.5
Br_KIF9_2	KIF9	436.666666666667	577	398	253.5
Br_DDX43_4	DDX43	533.333333333333	376.5	127.5	28.5
Br_SULT1A2_4	SULT1A2	1807.33333333333	4793.5	4734	2421
Br_FRZB_4	FRZB	2403.33333333333	3805	4753.5	4118
Br_GLIPR1L1_2	GLIPR1L1	1103.33333333333	2583.5	2678	3175.5
Br_DQX1_3	DQX1	1665	3525	3966	2623
Br_ROBO3_1	ROBO3	1162.66666666667	1879	1170.5	395.5
Br_MEGF9_4	MEGF9	1050.33333333333	2171.5	2184	1716
Br_DYRK3_3	DYRK3	763.333333333333	1452	806.5	395
Br_TRAPPC3_4	TRAPPC3	3	0	0	0
Br_MMP28_2	MMP28	942	1278.5	1263	634.5
Br_WDR89_3	WDR89	3022.33333333333	6212.5	7196.5	5187
Br_C9orf139_2	C9orf139	2493	4285	3772.5	2369.5
Br_GYS1_2	GYS1	1627.66666666667	2259.5	1516.5	864
Br_C1QTNF7_1	C1QTNF7	767.333333333333	1329.5	911.5	373.5
Br_PIWIL4_1	PIWIL4	381.666666666667	848.5	1000.5	515
Br_RHOBTB2_2	RHOBTB2	1360	2018.5	1861	1597.5
Br_CA7_3	CA7	919.333333333333	1611.5	2068.5	1583.5
Br_TMEM170B_1	TMEM170B	423.333333333333	826	736.5	268.5
Br_BMI1_4	BMI1	873.666666666667	1908.5	1965.5	1251
Br_JUN_1	JUN	173	250.5	67.5	67
Br_UBE2E2_2	UBE2E2	243.666666666667	495.5	314	161
Br_NO_CURENT_9_2	NO_CURENT_9	2678.66666666667	6713	9516.5	8239.5
Br_USP17L3_3	USP17L3	755.666666666667	1826.5	2209.5	1182.5
Br_THSD4_3	THSD4	1044.33333333333	1540	1369.5	632
Br_TMEM11_2	TMEM11	1074.33333333333	2201.5	1714.5	599
Br_S1PR2_2	S1PR2	880.666666666667	1561.5	1101.5	481.5
Br_MOGAT3_2	MOGAT3	1383.66666666667	1846.5	1933	1344
Br_RPL6_1	RPL6	714.666666666667	265	118	119.5
Br_ORC2_2	ORC2	1252.33333333333	2345	1210.5	681.5
Br_GP9_2	GP9	1435.33333333333	1501	942.5	770.5
Br_TNFRSF8_1	TNFRSF8	357.666666666667	815	1079	859.5
Br_RAB40AL_3	RAB40AL	1229.33333333333	1522	1275	308
Br_CPE_1	CPE	611.333333333333	817	1000	791.5
Br_NLK_4	NLK	1864.66666666667	4148.5	3744.5	2125.5
Br_C8orf74_2	C8orf74	609.333333333333	1035	1611.5	1548.5
Br_SMG8_1	SMG8	1885.66666666667	2581	2556	2808.5
Br_KDR_3	KDR	614.333333333333	772.5	1601	2601.5
Br_FABP9_1	FABP9	871.333333333333	1551.5	1524.5	1031
Br_WDR4_4	WDR4	3051	4634	1408.5	299
Br_ISG15_1	ISG15	698.666666666667	457.5	315.5	46
Br_RGS2_1	RGS2	964.333333333333	1622	1512.5	760.5
Br_MAGI1_3	MAGI1	1737.66666666667	2948.5	2764.5	1719.5
Br_CRLS1_4	CRLS1	1822.33333333333	3337.5	3105.5	2050
Br_ESCO2_2	ESCO2	859	1615.5	1217	699
Br_KLK9_2	KLK9	2226.33333333333	3790	3701.5	1765
Br_SYNRG_2	SYNRG	538.333333333333	710	510	258.5
Br_PDK3_1	PDK3	898.666666666667	1955	1860.5	825.5
Br_TOB2_1	TOB2	631.333333333333	844	1197	1438
Br_PABPC1L2A_3	PABPC1L2A	359.666666666667	690.5	264.5	44
Br_KCNJ14_1	KCNJ14	621.333333333333	1039	958.5	1154
Br_SMARCB1_3	SMARCB1	1711.33333333333	2548	2538.5	2615
Br_KLHL24_3	KLHL24	748	1021	919	720
Br_UQCC1_3	UQCC1	1330.33333333333	3304.5	4686	3918.5
Br_CPA3_1	CPA3	1468	2497.5	2270	1349.5
Br_BRINP3_2	BRINP3	841	1406.5	1367	722
Br_ABCB9_1	ABCB9	858	999.5	902	267.5
Br_HYAL1_4	HYAL1	1712.66666666667	2860.5	3640	2468
Br_SLC25A19_4	SLC25A19	2032	2754	1962.5	1462
Br_TCF7L2_3	TCF7L2	898.333333333333	955	994	412
Br_TFR2_1	TFR2	2306.66666666667	3753.5	2730	1877.5
Br_BLVRA_2	BLVRA	971.666666666667	1221.5	711	158.5
Br_MANSC4_4	MANSC4	601.666666666667	738	344	61.5
Br_DNASE1L2_3	DNASE1L2	343	605	768	418
Br_NANP_1	NANP	217	706	1200	1624
Br_UBTD1_1	UBTD1	1011.66666666667	1379.5	1490.5	1003
Br_HOXC10_4	HOXC10	38	10.5	19	0
Br_KRT15_1	KRT15	960.333333333333	1244	1032.5	380
Br_KCNE1_2	KCNE1	1017.33333333333	1734	1307.5	855
Br_PAQR3_1	PAQR3	323.666666666667	304	334	262.5
Br_RP1_3	RP1	726.666666666667	883	554	252.5
Br_TSC1_4	TSC1	731.666666666667	843.5	385.5	79
Br_KBTBD8_1	KBTBD8	467	466	417.5	864
Br_PCK1_2	PCK1	770.333333333333	1635.5	1563	794
Br_MAP7D3_4	MAP7D3	1091.66666666667	1281	1151	574.5
Br_NPHP4_1	NPHP4	901	1318	1256	618
Br_KCNB1_3	KCNB1	686	1049.5	1045	833
Br_BARX1_1	BARX1	374.333333333333	791.5	426	153.5
Br_C12orf42_4	C12orf42	691.666666666667	1279.5	746	173.5
Br_DIP2A_2	DIP2A	1572	3278.5	3153	2096.5
Br_MAP3K3_4	MAP3K3	857.666666666667	887.5	859	459
Br_DNAJC27_3	DNAJC27	1409.66666666667	1978	2070	2740
Br_SUFU_3	SUFU	864	1290.5	1121.5	521
Br_PIH1D2_2	PIH1D2	906.333333333333	1083.5	649	184
Br_SPDYE4_3	SPDYE4	1934.66666666667	3147.5	3259.5	3437
Br_CEP350_4	CEP350	1294.66666666667	1354.5	720	150
Br_NVL_1	NVL	1621.66666666667	2366.5	1860	916
Br_LCP1_1	LCP1	838	1455	770.5	405.5
Br_CXCR2_1	CXCR2	1070	1814.5	1656.5	950.5
Br_SON_2	SON	1310	1293.5	922	314.5
Br_EP300_4	EP300	1797	4313	3193	1019
Br_DET1_1	DET1	1282	1260.5	566.5	204.5
Br_OR1M1_1	OR1M1	1011	1655.5	1287.5	505
Br_DLG2_2	DLG2	1689.33333333333	2363	2533.5	1257
Br_MISP_4	MISP	917	1837	2858	1786
Br_KCNK4_2	KCNK4	752	979.5	1008	1213.5
Br_LRFN5_2	LRFN5	455.666666666667	499.5	1062.5	971
Br_KCNAB3_2	KCNAB3	1432.66666666667	1837	1171	803.5
Br_ZNF577_4	ZNF577	2114.33333333333	3490	3667	2812.5
Br_PARD3_4	PARD3	2119	3689.5	2816.5	1600
Br_NO_CURENT_162_3	NO_CURENT_162	2490.66666666667	5025	4634	2568.5
Br_PAGE4_3	PAGE4	2342	4454	3876	2283.5
Br_GNG8_1	GNG8	2778.66666666667	4004	2728	1522.5
Br_UHMK1_3	UHMK1	389	551	420	442
Br_GBF1_3	GBF1	1867.66666666667	2632.5	2157.5	2005
Br_UBN2_1	UBN2	601.333333333333	955	438.5	148
Br_DIO2_4	DIO2	944	1262	1047	746
Br_KPNA1_4	KPNA1	1863	4584	5460	4508.5
Br_TIAL1_3	TIAL1	2013.33333333333	3438.5	3952.5	4216
Br_CRYBA4_1	CRYBA4	515.333333333333	921	1171.5	806.5
Br_CLEC3B_4	CLEC3B	601.333333333333	791	873	466.5
Br_NAPRT_4	NAPRT	908.333333333333	799	302	118
Br_EGFL8_2	EGFL8	1022.33333333333	1601.5	1280	761
Br_ESCO2_3	ESCO2	322.333333333333	333	91	25.5
Br_SMLR1_3	SMLR1	1839	3957.5	4455	4113.5
Br_SRCAP_3	SRCAP	893	1193	1161.5	1647
Br_PSG4_4	PSG4	700.666666666667	1181	1002.5	655.5
Br_MAGEA9_4	MAGEA9	2694.33333333333	4063.5	3659	2379.5
Br_C1orf162_1	C1orf162	736.666666666667	705	425	159
Br_SNRNP48_4	SNRNP48	345.333333333333	786	215	74.5
Br_CUL4B_3	CUL4B	282.333333333333	266	393.5	504.5
Br_NDUFS8_2	NDUFS8	1134.33333333333	788	241	89.5
Br_DUSP15_1	DUSP15	1592.66666666667	2255	1921.5	1128.5
Br_NEPRO_1	NEPRO	2594.66666666667	1253	750	583
Br_UNG_3	UNG	1336.66666666667	2129.5	1573	927
Br_KRTAP20-2_4	KRTAP20-2	1187.66666666667	2486.5	2891.5	2030
Br_PAICS_1	PAICS	982	1138.5	749.5	266.5
Br_PIGO_2	PIGO	1546	2960	2758.5	2991
Br_COL1A2_3	COL1A2	1851.66666666667	3036	3361.5	2834
Br_MRPL27_2	MRPL27	1521	1795.5	2003.5	1040
Br_DOK1_3	DOK1	1010.33333333333	1830	1572	801
Br_HTATIP2_1	HTATIP2	1878.66666666667	2966	1915	867
Br_TAOK1_3	TAOK1	3011.66666666667	3776.5	3827	2151
Br_RPS6KA2_4	RPS6KA2	1051.33333333333	1638	1856.5	1188.5
Br_HERC1_3	HERC1	764.333333333333	906	669	94
Br_GRIA3_2	GRIA3	1346.66666666667	2035.5	1910	1177
Br_HOOK2_1	HOOK2	1577.33333333333	2352.5	2183	768
Br_GJB5_2	GJB5	776.666666666667	993.5	1148.5	340
Br_TSPAN10_1	TSPAN10	2639	3096	4027.5	7980.5
Br_BORCS6_1	BORCS6	459	977.5	587.5	200.5
Br_RFC2_3	RFC2	1889.33333333333	1565	910	907.5
Br_FBXW11_2	FBXW11	1058.33333333333	1526	1655.5	1130.5
Br_NPR1_1	NPR1	2158.33333333333	4065	4030.5	2289.5
Br_L1CAM_2	L1CAM	296	305	40	4.5
Br_SCNN1A_1	SCNN1A	1045.66666666667	1466.5	1598.5	1269.5
Br_NDRG3_1	NDRG3	628	893.5	692.5	368
Br_UBE2D2_1	UBE2D2	1006.66666666667	1548.5	1222	836
Br_TTC25_2	TTC25	559	662.5	619.5	438.5
Br_MAN2C1_2	MAN2C1	1009.66666666667	1455.5	1178	1901.5
Br_PRICKLE1_3	PRICKLE1	1058.33333333333	1731.5	2532	2180
Br_BIRC2_3	BIRC2	1078	1678.5	1593.5	663
Br_SNX17_4	SNX17	764.333333333333	692.5	394.5	36
Br_SLC35G3_1	SLC35G3	1122	690	406	55
Br_MED15_1	MED15	2980.66666666667	6036	7805.5	7383
Br_DCAF12L2_4	DCAF12L2	989.666666666667	1792.5	2008	1496
Br_PTGDR_3	PTGDR	613.666666666667	781.5	684	362
Br_PEPD_2	PEPD	1006	1579.5	2210.5	4208
Br_MRPL54_3	MRPL54	1737.66666666667	2877.5	1947	726
Br_CD226_1	CD226	1567	3155	2102.5	823
Br_PRRC2B_2	PRRC2B	2212	3929	4076.5	2519
Br_DCLRE1A_1	DCLRE1A	1153.66666666667	1288	1612	1181
Br_SLC25A48_1	SLC25A48	524.666666666667	767	590.5	288.5
Br_TNIP1_3	TNIP1	380.666666666667	516.5	221.5	30.5
Br_CDK6_2	CDK6	745.333333333333	1281.5	639	187
Br_ZC3H12B_4	ZC3H12B	1184.66666666667	1090.5	770	212
Br_SLC2A14_2	SLC2A14	1777	2554.5	2810	2031
Br_IGF1R_3	IGF1R	1250	2588.5	2293.5	2595.5
Br_CHM_3	CHM	1965.33333333333	2404	2020.5	1746.5
Br_TPBG_3	TPBG	823.666666666667	2190.5	2056.5	877.5
Br_PUS3_1	PUS3	1599.33333333333	2396	1776	1405
Br_GSTO2_1	GSTO2	1596.66666666667	3140	2706	1283
Br_HERC1_2	HERC1	2380	5619	7283.5	4363.5
Br_UBB_2	UBB	2562.33333333333	3400.5	2567.5	2082.5
Br_ZNF37A_4	ZNF37A	71.6666666666667	10.5	0	0
Br_NUDT17_4	NUDT17	2369.66666666667	3041	2874	1208.5
Br_MPST_1	MPST	1865	2530.5	1696.5	670
Br_TLL1_1	TLL1	2145	3751	3870.5	1788
Br_CHPF2_4	CHPF2	1578.33333333333	2377	1286	406.5
Br_DTD1_1	DTD1	950.666666666667	1124.5	924.5	236.5
Br_ACTL8_3	ACTL8	1901.66666666667	2853	2892	1573
Br_ZIC2_2	ZIC2	494.333333333333	1125	892	360.5
Br_MFN2_1	MFN2	1306.33333333333	1382	1665	1070.5
Br_BHLHA15_4	BHLHA15	1638	2743.5	2263	1158.5
Br_UGT2B15_2	UGT2B15	1171	1921.5	2274.5	2612
Br_SST_2	SST	711.666666666667	838	505	527.5
Br_STAT5B_4	STAT5B	1373	2795	5145	3066
Br_GPATCH8_4	GPATCH8	1102	1412.5	1303.5	1066.5
Br_ZNF675_2	ZNF675	939.333333333333	675	427	187.5
Br_PTPN14_3	PTPN14	827.333333333333	2175.5	3200	3157
Br_BDKRB2_3	BDKRB2	2106.33333333333	3258.5	2195	860
Br_MON1A_3	MON1A	727	1029.5	736	417
Br_TAF3_4	TAF3	815	626.5	449	306.5
Br_ZNF608_4	ZNF608	771.666666666667	823.5	791.5	457.5
Br_GRM7_2	GRM7	1502	2339.5	2271	951
Br_OR5D13_1	OR5D13	1326.33333333333	2465	2894	1770.5
Br_MPV17L2_4	MPV17L2	856.666666666667	1320.5	458	93.5
Br_MRPS23_2	MRPS23	2407.66666666667	2962	2191.5	1434.5
Br_NCCRP1_1	NCCRP1	1283	1957	1331.5	518.5
Br_TMPRSS11F_3	TMPRSS11F	639.666666666667	1118	701	384
Br_UPF2_2	UPF2	1258.33333333333	1194	529	133.5
Br_STAG1_3	STAG1	1806.33333333333	2644	1856	825.5
Br_LRRC59_4	LRRC59	2478.33333333333	4254.5	4903.5	3939
Br_GSTZ1_4	GSTZ1	1288.33333333333	1875.5	1436	670
Br_SPAG11B_3	SPAG11B	581	909.5	674.5	650
Br_KLHL10_2	KLHL10	708.666666666667	835	854.5	261
Br_MT3_3	MT3	812	1337	922.5	545.5
Br_CPLX4_3	CPLX4	506.666666666667	844	551	251
Br_WLS_4	WLS	1146.33333333333	1819.5	1846	1831.5
Br_IGSF9B_2	IGSF9B	808.666666666667	1261	1420.5	1242
Br_SENP3_2	SENP3	603.333333333333	996.5	831.5	789.5
Br_PPAN_4	PPAN	576	313	408	201.5
Br_TRIM50_1	TRIM50	1785.33333333333	3153.5	5682.5	4388
Br_ZNF44_4	ZNF44	1955	3783.5	2974.5	1947.5
Br_LCMT1_3	LCMT1	941	1371.5	2526	4351
Br_PIWIL4_2	PIWIL4	930.333333333333	1447.5	1653	1072
Br_USP38_1	USP38	1986.66666666667	2397.5	2051	1549.5
Br_EPDR1_3	EPDR1	798.333333333333	1335	1252	562.5
Br_SPARC_1	SPARC	687.333333333333	740.5	421	91.5
Br_ANKRD23_2	ANKRD23	2505.66666666667	3208	2792.5	1674
Br_DCC_2	DCC	652.666666666667	1195	1192	989.5
Br_RBAK_3	RBAK	1118	2630	2383.5	1526.5
Br_USF2_1	USF2	1616.66666666667	2227.5	1943.5	397.5
Br_ABCF2_3	ABCF2	854.333333333333	1183	1030.5	515.5
Br_MYH6_1	MYH6	628.666666666667	951.5	998	614.5
Br_SLC4A1_4	SLC4A1	834	730.5	592.5	703
Br_TPRG1_2	TPRG1	656	1232.5	748.5	365.5
Br_CALR_2	CALR	1666.33333333333	3682.5	4548	2841.5
Br_PRR5_2	PRR5	797.666666666667	2126	2456	1062.5
Br_ZNF516_2	ZNF516	540	1215.5	1169.5	904.5
Br_RAB25_4	RAB25	2031.66666666667	2266	2083	1140.5
Br_MAPK1_3	MAPK1	610	883.5	392	91.5
Br_HSH2D_4	HSH2D	624.666666666667	1103	656	585
Br_MAGEB5_2	MAGEB5	1086	2302.5	2349.5	1755
Br_MDM2_4	MDM2	2413	2739.5	2558	2003
Br_BATF3_2	BATF3	518	541.5	168	10
Br_NREP_1	NREP	1621.66666666667	2541.5	3674	2602.5
Br_SLMAP_1	SLMAP	2027	3063	1986	1269
Br_CAP2_3	CAP2	1103	968	777	304.5
Br_CCDC102A_1	CCDC102A	696	646	498.5	100.5
Br_CYP3A7_2	CYP3A7	1532.66666666667	2748.5	3946	4052.5
Br_CCL3L3_4	CCL3L3	920.666666666667	1461	1347	825
Br_F2R_3	F2R	264	132	117.5	39.5
Br_GLS2_1	GLS2	489	957	1077.5	386
Br_HIPK2_2	HIPK2	512	450.5	163	19.5
Br_SLC16A5_3	SLC16A5	702	1162.5	1920	1577.5
Br_KPNB1_4	KPNB1	541.333333333333	117	94	14
Br_EPSTI1_4	EPSTI1	151	65.5	45	47.5
Br_BANP_2	BANP	827	343.5	372.5	206
Br_CBL_4	CBL	635.333333333333	842.5	883.5	664
Br_OVOL3_1	OVOL3	1142	1624	1470.5	720
Br_TEX101_4	TEX101	1172.33333333333	1826	1937.5	1776
Br_ENTPD1_3	ENTPD1	1691.33333333333	2671.5	2429	1673.5
Br_BST2_2	BST2	1764.66666666667	2251.5	1165	836.5
Br_SYTL4_3	SYTL4	1326	1632.5	1293	448
Br_SEMA3G_3	SEMA3G	768.333333333333	1073.5	707.5	240
Br_RB1_2	RB1	1844.66666666667	2662.5	2863	1757.5
Br_TRIM59_3	TRIM59	666.333333333333	906.5	870.5	1106
Br_CENPK_3	CENPK	596.666666666667	863	556.5	805.5
Br_OR1S2_4	OR1S2	901	1152.5	1719	642.5
Br_SOCS5_4	SOCS5	713.333333333333	1061	2108.5	1144
Br_CTF1_1	CTF1	601.666666666667	525	592	365
Br_HHLA1_4	HHLA1	2000.66666666667	3438	2754.5	1633.5
Br_AP4B1_1	AP4B1	399	286.5	71.5	19.5
Br_LPP_4	LPP	754	781.5	618.5	636.5
Br_LRFN2_4	LRFN2	835	1806.5	1658	1028.5
Br_ATP6AP1L_4	ATP6AP1L	1589.33333333333	2875	3978.5	2971
Br_FAM135A_2	FAM135A	1484	2168.5	2010	832
Br_FBXL21_2	FBXL21	2043.66666666667	3000	1782.5	560.5
Br_NO_CURENT_82_2	NO_CURENT_82	1517.33333333333	2663	2526	943
Br_FLT4_3	FLT4	400.666666666667	381	143.5	4
Br_CYP4F12_2	CYP4F12	1765.66666666667	2730.5	1769	906
Br_UGT2B4_1	UGT2B4	1519	2315.5	2461	2070.5
Br_CMTM6_3	CMTM6	311	426	606.5	703.5
Br_CCDC51_1	CCDC51	568	564	404	152
Br_SELPLG_4	SELPLG	1005.33333333333	1080.5	800.5	499
Br_DBX2_2	DBX2	808.666666666667	919	1404	781.5
Br_KRTAP10-11_4	KRTAP10-11	2791.33333333333	5596	5640.5	3531
Br_UTP14A_1	UTP14A	1236.66666666667	1635.5	2178	1951.5
Br_ARHGAP11A_2	ARHGAP11A	763	824	470	127
Br_SYCP1_1	SYCP1	1738.33333333333	2975.5	3006.5	1669
Br_FRMD7_2	FRMD7	1522.33333333333	2260.5	2990	2947.5
Br_RAB9A_3	RAB9A	1489.33333333333	1994.5	1969.5	1457
Br_NO_CURENT_134_3	NO_CURENT_134	1550	3609.5	5268	4492.5
Br_KRTAP15-1_1	KRTAP15-1	1588.33333333333	2516.5	1901	712.5
Br_DPH3_3	DPH3	2091.33333333333	1870	1437	991.5
Br_HCAR1_1	HCAR1	1004	1414	1115	727.5
Br_LIPK_1	LIPK	1870.33333333333	3155.5	4494	3537
Br_ZKSCAN8_1	ZKSCAN8	1271.33333333333	1842	1224	676.5
Br_ETFB_4	ETFB	558.666666666667	741	683	387.5
Br_CLMP_1	CLMP	2131.66666666667	3860.5	3374	3017.5
Br_HEYL_3	HEYL	1033	1894	2801	2263.5
Br_BMP4_2	BMP4	425.333333333333	469.5	150	84.5
Br_SAG_4	SAG	1840.66666666667	2887.5	1808	471
Br_SYMPK_2	SYMPK	498	588.5	262	119
Br_PPFIA4_3	PPFIA4	2526	3839	4527	3224.5
Br_ZNF71_3	ZNF71	1913.66666666667	2799.5	2910	2330
Br_ABCC5_2	ABCC5	820.333333333333	760	405.5	279
Br_IGFBP6_2	IGFBP6	674.333333333333	942	1018	762
Br_RAB26_2	RAB26	2986.33333333333	5050.5	5460	3459.5
Br_AGTR2_3	AGTR2	2331	3902	5350.5	4610
